"007AC9","144.76.87.119","n8g1.007ac9.net"," GERMANY ","Unknown","007AC9","Mozilla/5.0 (compatible; 007ac9 Crawler; http://crawler.007ac9.net/)"
"008/0.83","173.3.96.92","ool-ad03605c.dyn.optonline.net","United States","Bridgeport","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.57.128.59","pool-173-57-128-59.dllstx.fios.verizon.net","United States","Carrollton","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.60.202.203","pool-173-60-202-203.lsanca.fios.verizon.net","United States","Manhattan Beach","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.60.202.203","pool-173-60-202-203.lsanca.fios.verizon.net","United States","Manhattan Beach","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.60.202.203","pool-173-60-202-203.lsanca.fios.verizon.net","United States","Manhattan Beach","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.60.202.203","pool-173-60-202-203.lsanca.fios.verizon.net","United States","Manhattan Beach","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.62.218.44","pool-173-62-218-44.phlapa.fios.verizon.net","United States","North Wales","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.67.40.119","pool-173-67-40-119.bltmmd.fios.verizon.net","United States","Glen Burnie","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.70.133.164","pool-173-70-133-164.nwrknj.fios.verizon.net","United States","Rutherford","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.71.222.103","pool-173-71-222-103.clppva.fios.verizon.net","United States","Ashburn","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.71.26.54","pool-173-71-26-54.dllstx.fios.verizon.net"," UNITED STATES "," Carrollton, TX","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.73.171.95","pool-173-73-171-95.washdc.fios.verizon.net","United States","Arlington","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.73.27.58","pool-173-73-27-58.washdc.fios.verizon.net","United States","Olney","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.74.42.133","pool-173-74-42-133.dllstx.fios.verizon.net","United States","Denton","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.76.99.221","pool-173-76-99-221.bstnma.fios.verizon.net","United States","Lynn","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.79.174.5","polatrite.com","United States","Fairfax","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.79.179.203","pool-173-79-179-203.washdc.fios.verizon.net","United States","Reston","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.81.218.224","173-81-218-224-buck.atw.dyn.suddenlink.net","United States","Buckhannon","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","173.9.210.73","173-9-210-73-illinois.hfc.comcastbusiness.net","United States","Chicago","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.21.231.77","174-21-231-77.tukw.qwest.net","United States","Seattle","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.21.246.158","174-21-246-158.tukw.qwest.net","United States","Seattle","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.25.159.49","174-25-159-49.ptld.qwest.net","United States","","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.48.133.200","c-174-48-133-200.hsd1.fl.comcast.net","United States","Hialeah","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.52.85.198","c-174-52-85-198.hsd1.ut.comcast.net","United States","Layton","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.56.159.89","c-174-56-159-89.hsd1.sc.comcast.net","United States","Charleston","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.57.59.68","c-174-57-59-68.hsd1.pa.comcast.net","United States","Millville","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","174.60.16.41","c-174-60-16-41.hsd1.pa.comcast.net","United States","Bernville","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","187.74.114.20","187-74-114-20.dsl.telesp.net.br","Brazil","Cotia","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","189.159.135.68","dsl-189-159-135-68-dyn.prod-infinitum.com.mx","Mexico","Reynosa","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","189.187.13.191","dsl-189-187-13-191-dyn.prod-infinitum.com.mx","Mexico","Aguascalientes","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","189.68.211.209","189-68-211-209.dsl.telesp.net.br","Brazil","São Paulo","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","189.72.79.139","189.72.79.139","Brazil","Luiz Alves","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","200.243.135.1","200.243.135.1"," BRAZIL ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","204.160.206.21","204.160.206.21"," UNITED STATES "," Marietta, GA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","206.205.41.2","206.205.41.2"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","208.176.206.99","208.176.206.99.ptr.us.xo.net"," UNITED STATES "," San Jose, CA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","216.2.59.100","216.2.59.100"," UNITED STATES "," Irving, TX","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","216.73.199.162","216.73.199.162"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","218.111.18.17","111.218.in-addr.arpa.static.tm.net.my"," MALAYSIA "," Kuala Lumpur","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.1.107.220","c-24-1-107-220.hsd1.il.comcast.net"," UNITED STATES "," Arlington, TX","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.1.119.188","c-24-1-119-188.hsd1.il.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.1.95.17","c-24-1-95-17.hsd1.il.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.10.26.144","c-24-10-26-144.hsd1.ca.comcast.net"," UNITED STATES "," Roseville, CA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.101.195.157","dynamic-acs-24-101-195-157.zoominternet.net"," UNITED STATES "," Butler, PA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.101.237.103","dynamic-acs-24-101-237-103.zoominternet.net"," UNITED STATES "," Butler, PA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.102.170.84","24.102.170.84.res-cmts.mlf.ptd.net"," UNITED STATES "," Milford, PA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.12.8.120","c-24-12-8-120.hsd1.il.comcast.net"," UNITED STATES "," Chicago, IL","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.127.137.44","c-24-127-137-44.hsd1.pa.comcast.net"," UNITED STATES "," Chester, PA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.128.102.220","c-24-128-102-220.hsd1.nh.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.13.53.44","c-24-13-53-44.hsd1.il.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.13.80.166","c-24-13-80-166.hsd1.il.comcast.net"," UNITED STATES "," Evanston, IL","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.131.47.158","c-24-131-47-158.hsd1.ga.comcast.net"," UNITED STATES "," Lawrenceville, GA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.147.88.200","c-24-147-88-200.hsd1.ct.comcast.net"," UNITED STATES "," Manchester, NH","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.15.245.235","c-24-15-245-235.hsd1.il.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.151.115.153","24-151-115-153.dhcp.nwtn.ct.charter.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.151.132.87","24-151-132-87.dhcp.oxfr.ma.charter.com"," UNITED STATES "," Worcester, MA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.151.155.202","24-151-155-202.dhcp.kgpt.tn.charter.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.16.202.28","c-24-16-202-28.hsd1.wa.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.171.159.35","user-0can7p3.cable.mindspring.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.171.159.35","user-0can7p3.cable.mindspring.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.176.249.195","24-176-249-195.dhcp.crcy.nv.charter.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.18.159.91","c-24-18-159-91.hsd1.wa.comcast.net"," UNITED STATES "," Seattle, WA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.182.46.134","24-182-46-134.static.lnbh.ca.charter.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.184.145.235","ool-18b891eb.dyn.optonline.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.185.33.255","ool-18b921ff.dyn.optonline.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.192.237.88","d192-24-88-237.col.wideopenwest.com"," CANADA "," NEWMARKET, ON","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.20.51.59","c-24-20-51-59.hsd1.or.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.205.178.44","24-205-178-44.dhcp.wsco.ca.charter.com","United States","West Covina","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.236.226.174","24-236-226-174.dhcp.bycy.mi.charter.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.245.19.226","c-24-245-19-226.hsd1.mn.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.248.74.254","gw1.cox.com"," UNITED STATES "," Atlanta, GA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.3.19.104","c-24-3-19-104.hsd1.pa.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.47.28.29","ool-182f1c1d.dyn.optonline.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.62.245.238","c-24-62-245-238.hsd1.nh.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.63.111.248","c-24-63-111-248.hsd1.ma.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.63.246.20","c-24-63-246-20.hsd1.ma.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.63.92.114","c-24-63-92-114.hsd1.ma.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.9.177.179","c-24-9-177-179.hsd1.co.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.91.52.186","c-24-91-52-186.hsd1.ma.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.91.98.41","c-24-91-98-41.hsd1.ma.comcast.net"," UNITED STATES "," Boston, MA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","24.99.134.179","c-24-99-134-179.hsd1.ga.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","32.97.110.50","32.97.110.50"," UNITED STATES "," Kansas City, MO","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","63.150.69.253","63.150.69.253"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","63.199.81.214","63.199.81.214"," UNITED STATES "," San Mateo, CA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","63.232.113.100","63-232-113-100.dia.static.qwest.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","64.125.222.16","64.125.222.16.network.zip.zayo.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","64.244.95.2","64.244.95.2"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","65.46.57.46","ip65-46-57-46.z57-46-65.customer.algx.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","65.80.184.194","adsl-065-080-184-194.sip.bna.bellsouth.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","65.96.129.212","c-65-96-129-212.hsd1.ma.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.177.59.217","c-66-177-59-217.hsd1.fl.comcast.net"," UNITED STATES "," Jacksonville, FL","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.188.62.254","66-188-62-254.dhcp.bycy.mi.charter.com"," UNITED STATES "," Mount Pleasant, MI","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.189.12.150","66-189-12-150.dhcp.oxfr.ma.charter.com"," UNITED STATES "," Chicopee, MA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.190.120.50","66-190-120-50.static.lds.al.charter.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.190.205.212","66-190-205-212.dhcp.thbd.la.charter.com"," UNITED STATES "," Morgan City, LA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.191.131.67","66-191-131-67.static.roch.mn.charter.com"," UNITED STATES "," Rochester, MN","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.208.218.65","cmts.ubr01b.flshng01.mi.hfc.comcastbusiness.net"," UNITED STATES "," Sterling Heights, MI","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.214.139.125","66-214-139-125.dhcp.gldl.ca.charter.com"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.227.144.4","66-227-144-4.dhcp.trcy.mi.charter.com"," UNITED STATES "," Alpena, MI","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.236.9.114","66.236.9.114.ptr.us.xo.net"," UNITED STATES "," Seattle, WA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.236.9.114","66.236.9.114.ptr.us.xo.net"," UNITED STATES "," Seattle, WA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.31.149.35","c-66-31-149-35.hsd1.ma.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","66.32.206.113","user-1121jjh.dsl.mindspring.com"," UNITED STATES "," Denver, CO","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","67.164.65.58","c-67-164-65-58.hsd1.ca.comcast.net"," UNITED STATES "," San Rafael, CA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","67.166.33.52","c-67-166-33-52.hsd1.co.comcast.net"," UNITED STATES ","Unknown","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","67.167.152.146","c-67-167-152-146.hsd1.ar.comcast.net"," UNITED STATES "," Muskegon, MI","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","67.169.167.61","c-67-169-167-61.hsd1.ca.comcast.net"," UNITED STATES "," San Francisco, CA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","67.170.183.1","c-67-170-183-1.hsd1.or.comcast.net"," UNITED STATES "," Portland, OR","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
"008/0.83","67.171.34.139","c-67-171-34-139.hsd1.wa.comcast.net"," UNITED STATES "," Seattle, WA","008","Mozilla/5.0 (compatible; 008/0.83; http://www.80legs.com/spider.html;) Gecko/2008032620"
