"125.89.62.61","Dip.ent.cn","China","CN","Zhuhai","2016-06-13 00:53:29"
"129.206.37.249","","Germany","DE","Heidelberg","2016-06-13 00:53:29"
"140.174.90.16","","United States","US","Englewood","2016-06-13 00:53:29"
"143.107.48.4","www.ead.fe.usp.br","Brazil","BR","São Paulo","2016-06-13 00:53:29"
"150.188.85.228","","Venezuela","VE","Caracas","2016-06-13 00:53:29"
"157.182.196.130","minuteman.mae.wvu.edu","United States","US","Morgantown","2016-06-13 00:53:29"
"157.25.165.46","","Poland","PL","M?awa","2016-06-13 00:53:29"
"174.142.0.204","","Canada","CA","Montreal","2016-06-13 00:53:29"
"174.143.159.173","174-143-159-173.static.cloud-ips.com","United States","US","San Antonio","2016-06-13 00:53:29"
"174.143.233.88","174-143-233-88.static.cloud-ips.com","United States","US","San Antonio","2016-06-13 00:53:29"
"174.143.234.187","174-143-234-187.static.cloud-ips.com","United States","US","San Antonio","2016-06-13 00:53:29"
"187.4.67.74","187-4-67-74.pvoce1010.ipd.brasiltelecom.net.br","Brazil","BR","Porto Velho","2016-06-13 00:53:29"
"187.45.205.83","XXXCNN8221.hospedagemdesites.ws","Brazil","BR","São Paulo","2016-06-13 00:53:29"
"187.45.84.2","ip187-45-84-2.anid.com.br","Brazil","BR","João Pessoa","2016-06-13 00:53:29"
"187.7.38.124","187-7-38-124.bnut3700.e.brasiltelecom.net.br","Brazil","BR","Blumenau","2016-06-13 00:53:29"
"188.221.51.81","bcdd3351.skybroadband.com","United Kingdom","GB","Rhymney","2016-06-13 00:53:29"
"189.112.177.3","189-112-177-003.static.ctbctelecom.com.br","Brazil","BR","Campinas","2016-06-13 00:53:29"
"189.20.42.134","189-20-42-134.customer.tdatabrasil.net.br","Brazil","BR","São Paulo","2016-06-13 00:53:29"
"189.80.57.111","","Brazil","BR","São Paulo","2016-06-13 00:53:29"
"190.12.75.234","","Peru","PE","Lima","2016-06-13 00:53:29"
"190.146.56.112","Dynamic-IP-19014656112.cable.net.co","Colombia","CO","Bogotá","2016-06-13 00:53:29"
"190.210.52.81","customer-static-210-52-81.iplannetworks.net","Argentina","AR","Buenos Aires","2016-06-13 00:53:29"
"190.254.12.162","gis.cenit-transporte.com","Colombia","CO","Bogotá","2016-06-13 00:53:29"
"190.34.194.162","","Panama","PA","Panama City","2016-06-13 00:53:29"
"190.34.80.26","","Panama","PA","Panama City","2016-06-13 00:53:29"
"193.140.77.40","","Turkey","TR","Gebze","2016-06-13 00:53:29"
"194.141.43.21","","Bulgaria","BG","Sofia","2016-06-13 00:53:29"
"194.169.192.170","","Germany","DE","Frankfurt am Main (Niederrad)","2016-06-13 00:53:29"
"194.177.96.196","","Italy","IT","Codogno","2016-06-13 00:53:29"
"194.191.0.1","net4u.net4u.ch","Switzerland","CH","Zurich (Kreis 2)","2016-06-13 00:53:29"
"194.65.225.97","static-225-97.bl1.telepac.pt","Portugal","PT","Lisbon","2016-06-13 00:53:29"
"194.78.170.89","89.170-78-194.adsl-fix.skynet.be","Belgium","BE","Brussels","2016-06-13 00:53:29"
"195.122.208.119","","Czech Republic","CZ","Prague","2016-06-13 00:53:29"
"195.137.160.207","195-137-160-207.hoster.by","Belarus","BY","Minsk (Moskovskiy Rayon)","2016-06-13 00:53:29"
"195.160.178.42","prosiaczek.uksw.edu.pl","Poland","PL","Warsaw","2016-06-13 00:53:29"
"195.182.19.97","","Poland","PL","Pozna?","2016-06-13 00:53:29"
"195.245.86.251","","Germany","DE","Rheine","2016-06-13 00:53:29"
"195.245.94.10","195-245-94-10-tami.tami.pl","Poland","PL","Pozna? (Nowe Miasto)","2016-06-13 00:53:29"
"195.42.115.153","vserver1451.vserver-on.de","Germany","DE","Ettenheim","2016-06-13 00:53:29"
"195.66.181.117","Certus.117.crnagora.net","Montenegro","ME","Podgorica","2016-06-13 00:53:29"
"200.11.193.94","200-11-193-94.estatic.cantv.net","Venezuela","VE","Charallave","2016-06-13 00:53:29"
"200.150.166.7","7-166-150-200-static.megatelecom.com.br","Brazil","BR","Barueri","2016-06-13 00:53:29"
"200.163.237.106","","Brazil","BR","Brasília","2016-06-13 00:53:29"
"200.24.102.162","mail.clinicaversalles.com.co","Colombia","CO","Santiago de Cali","2016-06-13 00:53:29"
"200.27.110.155","snd.asw-santiago.cl","Chile","CL","Santiago","2016-06-13 00:53:29"
"200.35.146.176","","Panama","PA","Panama City","2016-06-13 00:53:29"
"200.47.87.250","line250.comsat.net.ar","Venezuela","VE","Caracas","2016-06-13 00:53:29"
"200.72.183.54","mail.udelmarnorte.cl","Chile","CL","Santiago","2016-06-13 00:53:29"
"200.87.171.78","","Bolivia","BO","Cochabamba","2016-06-13 00:53:29"
"201.116.35.190","static.customer-201-116-35-190.uninet-ide.com.mx","Mexico","MX","Pachuca","2016-06-13 00:53:29"
"201.134.103.165","customer-201-134-103-165.uninet-ide.com.mx","Mexico","MX","Guanajuato City","2016-06-13 00:53:29"
"201.6.53.97","c9063561.virtua.com.br","Brazil","BR","São Paulo","2016-06-13 00:53:29"
"202.100.85.109","","China","CN","Lanzhou","2016-06-13 00:53:29"
"202.101.165.199","","China","CN","Hangzhou","2016-06-13 00:53:29"
"202.104.148.229","","China","CN","Shenzhen","2016-06-13 00:53:29"
"202.115.80.141","","China","CN","Chengdu","2016-06-13 00:53:29"
"202.144.108.171","lan-202-144-108-171.maa.sify.net","India","IN","Chennai","2016-06-13 00:53:29"
"202.214.117.74","","Japan","JP","Chiyoda","2016-06-13 00:53:29"
"202.63.106.30","30-106-63-202.southernonline.net","India","IN","Hyderabad","2016-06-13 00:53:29"
"202.63.114.86","86-114-63-202.southernonline.net","India","IN","Hyderabad","2016-06-13 00:53:29"
"202.99.185.94","","China","CN","Yaocheng","2016-06-13 00:53:29"
